2.860574314,2.55981283,1
2.012764047,2.922833486,1
2.188602305,2.827260776,1
2.485701341,2.799458723,1
2.710442789,2.983914718,1
3.112438738,3.022194167,5
2.424436381,2.936854655,1
2.981032271,2.951816318,1
3.2023498,3.052257085,5
2.903392221,3.011489959,5
2.819052516,3.10886825,5
3.031058231,3.002899644,5
3.164639973,2.645979949,1
3.963975125,3.157333623,5
3.301318374,2.419384177,1
3.466449379,2.591257103,1
3.114484574,2.902760578,5
3.669927035,3.531489742,5
3.88051254,3.275118713,5
2.953475069,2.065994755,1
3.113419521,3.491337035,5
2.152055724,3.199739835,1
3.363207867,2.794145309,5
2.590765881,2.80454982,1
3.079118944,2.80774545,1
3.0362737,3.049153523,5
3.604723795,2.342621772,1
2.992538886,2.92193609,1
2.992035221,2.045215051,1
3.016103149,3.011969204,5
2.451382332,3.824019939,5
3.177560842,3.044087071,5
3.072560464,3.054157867,5
3.037119585,3.008223531,5
3.169091935,3.067995692,5
2.291014151,3.469028535,5
2.815493772,2.629525898,1
3.003622849,3.270718938,5
2.90440621,3.134493477,5
3.402543524,2.27064121,1
3.145479367,3.617033145,5
3.299531937,3.035036947,5
3.447822424,3.490613781,5
3.269191283,3.889639901,5
3.58240053,3.661071634,5
2.524458023,3.346265217,5
3.512817572,2.61729774,1
2.984805798,2.690052615,1
2.877427153,2.745232684,1
2.506319073,3.421240003,5
2.821596048,3.055951542,5
2.858714412,2.917961198,1
3.215866611,3.138486294,5
2.239843364,2.881488094,1
3.116102429,2.926223327,5
2.774857056,2.890145092,1
3.088965144,3.320629712,5
3.118472941,3.484237421,5
3.751509914,2.73513568,5
3.287726384,2.619894701,1
2.241015347,2.620904136,1
3.341164455,2.866186822,5
2.788918377,3.215352998,5
3.268910192,2.353593483,1
3.919450429,3.36515125,5
2.551116384,3.452676192,5
3.522052231,2.301901286,1
3.055094412,2.808539471,1
3.099613465,2.97181234,5
3.426155696,3.613742507,5
2.847268275,3.174611441,5
3.596281688,3.026750043,5
3.322059867,2.79577412,5
3.068235189,3.380243138,5
2.869221267,2.380636809,1
2.989577293,3.0188177,5
3.059951512,2.994610444,5
3.674475661,2.29336014,1
3.900588225,3.379890494,5
3.389703597,3.258328386,5
2.869289657,3.410744191,5
2.759040821,3.321539277,5
2.691449577,2.332561426,1
2.532403401,2.95547368,1
3.700452281,3.633702522,5
3.001310853,2.931016079,1
3.434328823,3.494463846,5
2.568963453,2.327146903,1
3.256616068,3.914205767,5
2.975112797,3.011609759,5
3.276230007,3.407694483,5
3.31044752,2.637172213,1
2.406934247,2.262847219,1
3.733187283,3.574264797,5
2.426874934,2.676732195,1
3.157633112,2.983798848,5
3.528213711,2.196850222,1
2.346544711,2.926445948,1
2.384566327,3.140176463,1
3.002350869,2.74241517,1
2.577128806,5.817579814,2
0.576131382,4.492283484,0
0.437352846,3.081272977,0
0.764022899,2.281664003,4
1.782297261,0.294038214,4
1.891934388,1.322387667,4
2.052055035,5.706408905,0
0.79587103,4.380840092,0
4.08115707,5.113182216,2
0.291174958,1.726555505,4
3.059353668,5.500722487,2
1.426647112,1.549609815,4
4.370017985,0.511589025,3
1.024331129,4.204013012,0
5.012870331,1.968100563,3
4.929551131,3.61530122,2
4.703250215,0.66603503,3
2.710844049,0.205440798,4
4.469013579,1.096548767,3
5.300982031,4.081836896,2
1.860902315,1.072148099,4
0.848915715,3.88976843,0
5.387780981,2.526132976,3
3.166253772,0.210594118,3
5.392710692,4.727456907,2
3.619893742,0.399998512,3
1.203909909,1.918447919,4
5.275933341,2.22912169,3
1.736025556,0.772189778,4
2.194906224,5.040953769,0
1.3588707,0.740866948,4
3.50046131,0.411925004,3
5.376931532,2.634403933,3
1.66126192,0.518179562,4
1.10795897,1.113593373,4
0.740281122,1.611993836,4
1.236731296,4.321577658,0
4.073812336,1.122669224,3
3.05494339,0.788190774,3
0.560222394,3.90471829,0
5.02908013,1.573104226,3
1.165302006,3.808442193,0
2.041661274,5.460680584,0
0.210171032,3.886129272,0
2.082600738,0.182392342,4
0.486369542,2.615405446,0
3.830529037,0.533925755,3
3.022859485,5.283440706,2
1.777423368,4.601697985,0
0.285775946,3.839299328,0
4.070399788,1.252633,3
0.252079053,2.996732757,0
3.362312248,0.732903031,3
0.693453103,1.083379015,4
3.358319752,0.935565472,3
3.517001084,0.976127607,3
0.631979059,1.286079697,4
2.176716886,5.093472323,0
2.683067263,5.306067383,2
3.192816269,5.313012411,2
1.981679132,0.747375557,4
3.971981407,5.345573946,2
1.910175619,5.433379492,0
3.176416459,5.327152755,2
0.688387345,4.094297637,0
0.931439264,4.295208971,0
1.013959837,3.914851791,0
5.297393956,3.378261913,2
3.612632252,0.955666274,3
4.677367269,4.395563805,2
2.394874854,0.48923284,4
0.591204705,3.22403406,0
4.040814287,0.806941148,3
2.68393774,0.164626034,4
4.94055144,1.794180089,3
1.809219312,0.784478729,4
3.621850272,4.965483163,2
0.836128454,4.538347543,0
0.60741779,1.365583615,4
2.217958317,4.913072484,0
1.22267205,4.63970052,0
3.84860382,0.47946731,3
3.386843542,5.036418858,2
2.171869529,0.598714231,4
1.740037001,4.62313222,0
4.970121087,1.261449192,3
1.421499091,1.711645431,4
5.032681069,4.755160208,2
0.733686121,2.914359922,0
1.634335388,0.637283602,4
1.392877719,4.55712366,0
4.683770068,0.691022778,3
0.977515513,2.084706889,4
3.55691956,5.240382924,2
3.659787741,5.35988094,2
2.14182234,1.051290214,4
4.905997602,1.885219136,3
5.288530942,1.212760716,3
2.894204737,0.189785675,4
3.888311626,5.22036476,2
