0.875031314,1.050241283,2
0.952299271,1.115459082,2
1.118165821,0.824094686,2
0.957233959,0.995019831,2
1.103809519,0.84681523,2
0.980983375,0.936189584,2
0.897861696,1.128454387,2
0.826582239,1.014632318,2
0.833360509,0.948819553,2
0.816448821,1.093745389,2
1.072296428,0.970513559,2
1.061626269,0.964380648,2
1.048744984,1.294843543,2
1.154692604,0.922604375,2
0.927866784,0.937721679,2
0.915337778,0.91158324,2
0.919756238,0.912912526,2
1.001322719,1.084012882,2
0.913539234,1.010113166,2
0.910781976,1.007307092,2
0.828197201,1.015384209,2
0.983440662,1.085438083,2
1.029428834,0.912533249,2
0.865906101,1.055280531,2
1.021876592,0.876064659,2
0.953976843,0.886556781,2
1.081461748,0.902753363,2
1.230650796,1.011618876,2
1.029089614,1.076362846,2
0.927094395,0.96635192,2
0.856142309,0.990523937,2
1.091174279,0.948899352,2
1.004395111,1.118141955,2
0.852379576,1.07575149,2
1.088443105,0.983769564,2
1.130768168,0.958075417,2
1.086900062,0.9645465,2
0.916624091,1.123054597,2
1.077190548,1.018118153,2
1.034608348,1.05553601,2
0.97242905,0.91337886,2
1.170529892,0.949737702,2
1.009968496,0.908947134,2
0.932154688,0.938084026,2
1.044460826,1.151226126,2
0.995548492,1.149355328,2
1.031958237,1.114028752,2
0.748226289,1.020095407,2
0.778021461,1.11019342,2
1.019893646,0.876161653,2
1.883247189,0.857478458,0
1.9955872,1.12278612,0
1.936803783,1.22013649,0
1.967182091,0.980442643,0
2.003039313,0.999737718,0
1.946057733,1.2239888,0
2.034774226,1.005384692,0
2.099940119,0.823020777,0
2.062224743,0.853984267,0
2.029666739,1.036599372,0
2.086695908,0.9775843,0
2.013619766,0.929907907,0
1.968737076,0.881878497,0
1.945397762,0.818014551,0
1.894388932,0.891697024,0
1.924355827,1.029761666,0
2.187465451,0.897454302,0
1.819624453,0.921879363,0
2.099530559,1.115737852,0
1.870936198,1.1030914,0
1.965068292,1.043639932,0
1.964899772,0.975143732,0
2.11863418,0.95633393,0
2.136407493,1.132255962,0
2.123408543,0.877681625,0
1.936981693,0.876349101,0
1.969184085,0.988454007,0
1.825297149,0.772667029,0
1.835728129,1.040703866,0
2.255421726,0.883180705,0
1.876012495,1.118192391,0
1.784549659,0.978993943,0
1.957073358,0.824716446,0
2.101124529,0.982558309,0
2.145033302,1.066365087,0
2.063304041,0.904880218,0
2.048188624,1.091452328,0
2.068681679,1.21109828,0
2.1009707,1.157795993,0
1.923147519,0.970094309,0
2.090953094,1.126351379,0
1.899093471,1.103957572,0
2.123385471,1.073326988,0
2.146600605,1.133502111,0
2.053934959,0.878417735,0
2.06045915,0.896678469,0
1.750238241,1.048849757,0
2.091092951,0.89912984,0
1.948657545,0.985163116,0
0.440021175,0.557068914,1
0.436567391,0.650444314,1
0.614005843,0.658885608,1
0.496121164,0.616927576,1
0.642489055,0.644669606,1
0.49476909,0.557355644,1
0.485649472,0.454272715,1
0.564484025,0.275653534,1
0.501658324,0.620587042,1
0.649055573,0.491833376,1
0.347782457,0.49483339,1
0.429956169,0.449118659,1
0.735705794,0.407171996,1
0.503761287,0.423042717,1
0.363949176,0.432961982,1
0.5653591,0.335706336,1
0.526675221,0.436190709,1
0.319614719,0.414379623,1
0.541327022,0.464812724,1
0.507246266,0.41613829,1
0.566902767,0.517715819,1
0.45806313,0.596628074,1
0.664560947,0.600060998,1
0.354986043,0.448253619,1
0.482349486,0.54446827,1
0.482126588,0.413304557,1
0.395176635,0.406263573,1
0.508824761,0.630567708,1
0.576197338,0.474936389,1
0.602090641,0.406429721,1
0.293269685,0.487990409,1
0.457011184,0.470562276,1
0.452753627,0.748627867,1
0.607462591,0.451400462,1
0.479528183,0.436403883,1
0.230418044,0.474252555,1
0.610220721,0.448223074,1
0.42137224,0.609649014,1
0.612409841,0.547697489,1
0.435602398,0.428166108,1
0.542089655,0.626379438,1
0.394705018,0.644374052,1
0.5000599,0.622502488,1
0.497061686,0.565403964,1
0.521655342,0.320675585,1
0.561765302,0.528287751,1
0.501364077,0.494222082,1
0.492552057,0.367873219,1
0.533043888,0.586470481,1
0.614068337,0.509085121,1
0.459354124,0.65716636,1
0.538216973,0.405300642,1
0.283878547,0.462617188,1
0.422415541,0.309073304,1
0.39768636,0.675279156,1
0.456741862,0.432229959,1
0.50876182,0.622381883,1
0.643280167,0.615263789,1
0.542213479,0.562161362,1
0.617235943,0.643538395,1
0.544367113,0.399908761,1
0.425829544,0.548657411,1
0.260217464,0.5594498,1
0.491893797,0.544075714,1
0.334172119,0.556982489,1
0.692833324,0.40293317,1
0.584027992,0.478127798,1
0.339114874,0.678922409,1
0.57261577,0.573667041,1
0.503785961,0.535271236,1
0.571646947,0.668032575,1
0.529660636,0.348968097,1
0.380969989,0.481996758,1
0.448297238,0.411009215,1
0.486248898,0.491281861,1
0.510306369,0.380868932,1
0.581201753,0.593266199,1
0.552437649,0.354960547,1
0.422217129,0.677677141,1
0.39980254,0.552660414,1
0.698856099,0.46998019,1
0.490956449,0.450795478,1
0.667417504,0.572553886,1
0.507881828,0.557294381,1
0.478603657,0.587550291,1
0.59804543,0.508237345,1
0.518558003,0.457948779,1
0.411968013,0.384258767,1
0.437786234,0.368238787,1
0.499028572,0.657257773,1
0.578435231,0.600930655,1
0.307989165,0.473952516,1
0.461320444,0.559734969,1
0.211648103,0.47450206,1
0.589375375,0.469998406,1
0.551142697,0.528216253,1
0.635455452,0.506710105,1
0.432840175,0.519437527,1
0.483836095,0.550281749,1
0.377082954,0.541743667,1
0.454241035,0.385181003,1
